Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
best hindi shayari in english,3,3,110,8,0.00,https://englishshyari.com/hindi-shayari-in-english/,0,0,0.00,0.33,114,"3, 3, 3, 100, 3, 82, 3, 67, 54, 5, 3, 3",2026-06-27,"Image pack, Sitelinks, Reviews, Video, Ads top, Ads bottom, Related searches, AI overview",commercial,AI overview
best hindi shayari in english,22,22,110,8,0.00,https://englishshyari.com/,0,0,0.00,0.33,114,"3, 3, 3, 100, 3, 82, 3, 67, 54, 5, 3, 3",2026-06-27,"Image pack, Sitelinks, Reviews, Video, Ads top, Ads bottom, Related searches, AI overview",commercial,Organic
yaad shayari english,45,45,260,4,0.00,https://englishshyari.com/,0,0,0.00,0,104,"100, 100, 81, 100, 81, 81, 81, 66, 81, 53, 66, 100",2026-07-07,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
stylish shayari english,19,19,170,21,0.00,https://englishshyari.com/,0,0,0.00,0.33,80,"28, 34, 44, 34, 34, 53, 100, 81, 100, 66, 53, 44",2026-07-31,"Sitelinks, Video, Related searches, AI overview",informational,Organic
shayari in english and hindi,15,15,110,9,0.00,https://englishshyari.com/hindi-shayari-in-english/,0,0,0.00,0.33,131,"100, 100, 100, 79, 79, 100, 100, 100, 79, 64, 64, 36",2026-08-10,"Image pack, Sitelinks, Video, Related searches",informational,Organic
shayari love roman english,32,32,110,20,0.00,https://englishshyari.com/,0,0,0.00,0.33,108,"100, 82, 100, 82, 82, 65, 65, 65, 65, 65, 53, 53",2026-08-07,"Sitelinks, Video, Related searches, AI overview",informational,Organic
feeling shayari in english,48,48,260,5,0.00,https://englishshyari.com/,0,0,0.00,0.01,104,"100, 100, 100, 82, 82, 67, 82, 82, 44, 54, 54, 44",2026-07-04,"Image pack, Sitelinks, Video, Related searches",informational,Organic
sad shayari in hindi in english,53,53,110,10,0.00,https://englishshyari.com/,0,0,0.00,0.33,108,"100, 79, 64, 100, 100, 64, 100, 100, 100, 100, 64, 79",2026-07-07,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Organic
two line sad shayari in english,37,37,170,11,0.00,https://englishshyari.com/,0,0,0.00,0.33,91,"81, 100, 81, 65, 65, 81, 65, 54, 35, 19, 35, 42",2026-06-26,"Sitelinks, Video, Related searches, AI overview",informational,Organic
two line sad shayari in english,40,40,170,11,0.00,https://englishshyari.com/,0,0,0.00,0.33,91,"81, 100, 81, 65, 65, 81, 65, 54, 35, 19, 35, 42",2026-06-26,"Sitelinks, Video, Related searches, AI overview",informational,Organic
self shayari in english,53,53,880,9,0.00,https://englishshyari.com/,0,0,0.00,0.33,113,"88, 88, 88, 72, 88, 88, 100, 100, 72, 88, 72, 88",2026-07-13,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
shayari name in english,14,14,110,22,0.00,https://englishshyari.com/,0,0,0.00,0.33,104,"19, 24, 33, 52, 33, 43, 43, 43, 67, 52, 81, 100",2026-07-02,"People also ask, Related searches, AI overview","commercial, informational",Organic
attitude shayari english mein,43,43,590,8,0.00,https://englishshyari.com/,0,0,0.00,0.33,116,"100, 100, 82, 82, 82, 82, 100, 100, 67, 100, 67, 100",2026-07-08,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
sher shayari in roman english,58,58,260,9,0.00,https://englishshyari.com/,0,0,0.00,0.33,85,"54, 82, 100, 82, 67, 67, 67, 67, 44, 54, 67, 82",2026-06-30,"Image pack, Sitelinks, Video, Related searches",informational,Organic
shayari in english language,23,23,590,20,0.00,https://englishshyari.com/,0,0,0.00,0,106,"100, 100, 81, 100, 100, 100, 81, 81, 100, 100, 81, 66",2026-08-03,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
don shayari english,47,47,170,16,0.00,https://englishshyari.com/,0,0,0.00,0.33,74,"65, 65, 65, 65, 81, 65, 81, 100, 65, 65, 54, 65",2026-07-03,"Sitelinks, Video, Related searches, AI overview",informational,Organic
don shayari english,52,52,170,16,0.00,https://englishshyari.com/,0,0,0.00,0.33,74,"65, 65, 65, 65, 81, 65, 81, 100, 65, 65, 54, 65",2026-07-03,"Sitelinks, Video, Related searches, AI overview",informational,Organic
tasveer quotes in english,27,27,170,10,0.00,https://englishshyari.com/,0,0,0.00,0.33,104,"18, 23, 23, 23, 28, 36, 36, 23, 36, 54, 82, 100",2026-07-27,"Reviews, Video, Image, People also ask, Related searches, AI overview",informational,Organic
nasha shayari in english,16,16,140,6,0.00,https://englishshyari.com/,0,0,0.00,0.33,97,"27, 35, 42, 54, 54, 81, 100, 81, 100, 15, 4, 12",2026-08-12,"Image pack, Reviews, Video, Image, People also ask, Related searches, AI overview",informational,Organic
sad love story shayari english,22,0,110,2,0.00,https://englishshyari.com/,0,0,0.00,0.33,108,"8, 1, 1, 1, 1, 1, 1, 30, 1, 19, 100, 1",2026-08-19,"Image pack, Video, Image, Related searches, AI overview",informational,Organic
hindi sad shayari english writing,55,55,170,5,0.00,https://englishshyari.com/,0,0,0.00,0.33,105,"10, 54, 54, 67, 54, 54, 100, 82, 82, 3, 5, 8",2026-07-19,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
shayari english mein love,54,54,590,23,0.00,https://englishshyari.com/,0,0,0.00,0.33,121,"82, 100, 100, 82, 82, 67, 82, 67, 36, 55, 36, 55",2026-06-23,"Image pack, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches, Ads middle",informational,Organic
nice shayari in english,44,44,110,15,0.00,https://englishshyari.com/,0,0,0.00,0.33,92,"64, 100, 100, 79, 79, 100, 79, 79, 64, 64, 79, 64",2026-06-28,"Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
nice shayari in english,46,46,110,15,0.00,https://englishshyari.com/,0,0,0.00,0.33,92,"64, 100, 100, 79, 79, 100, 79, 79, 64, 64, 79, 64",2026-06-28,"Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
naseeb shayari in english,45,45,110,5,0.00,https://englishshyari.com/,0,0,0.00,0.33,91,"100, 100, 81, 81, 65, 19, 19, 27, 19, 15, 15, 19",2026-07-07,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
happy shayari in english,52,52,1600,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,83,"100, 100, 79, 67, 67, 79, 79, 79, 54, 54, 54, 54",2026-07-18,"Image pack, Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
shair o shayari in english,14,14,210,,0.00,https://englishshyari.com/,0,0,0.00,0.33,65,"8, 29, 44, 44, 44, 44, 66, 66, 100, 2, 2, 2",2026-07-23,"Image pack, People also ask, Related searches",informational,Organic
enjoy shayari in english,12,12,170,4,0.00,https://englishshyari.com/,0,0,0.00,0.33,102,"100, 100, 65, 65, 81, 100, 81, 42, 54, 54, 65, 65",2026-08-02,"Video, People also ask, Related searches, AI overview","commercial, informational",Organic
nazar shayari english,34,34,320,8,0.00,https://englishshyari.com/,0,0,0.00,0.33,110,"6, 15, 44, 54, 44, 36, 54, 82, 100, 82, 6, 6",2026-06-26,"Image pack, Sitelinks, Reviews, People also ask, Related searches",informational,Organic
aukat shayari in english,63,63,110,19,0.00,https://englishshyari.com/,0,0,0.00,0.33,106,"100, 65, 82, 82, 82, 53, 41, 53, 65, 41, 24, 24",2026-06-17,"Image pack, Sitelinks, Video, People also ask",informational,Organic
shayari love sad english,53,53,210,4,0.00,https://englishshyari.com/,0,0,0.00,0.33,106,"53, 66, 44, 34, 53, 53, 66, 100, 81, 81, 66, 53",2026-07-13,"Image pack, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
hindi sad shayari english,34,34,140,6,0.00,https://englishshyari.com/,0,0,0.00,0,105,"65, 82, 82, 100, 82, 82, 82, 100, 82, 100, 100, 100",2026-06-28,"Image pack, Sitelinks, Video, Related searches",informational,Organic
shayari thought in english,45,45,110,18,0.00,https://englishshyari.com/,0,0,0.00,0.33,114,"2, 23, 100, 2, 10, 2, 54, 35, 2, 10, 2, 6",2026-06-21,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
shayari thought in english,51,51,110,18,0.00,https://englishshyari.com/,0,0,0.00,0.33,114,"2, 23, 100, 2, 10, 2, 54, 35, 2, 10, 2, 6",2026-06-21,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
2 line sad shayari hindi in english,40,40,110,5,0.00,https://englishshyari.com/,0,0,0.00,0.33,115,"4, 8, 19, 42, 42, 65, 65, 100, 100, 100, 4, 4",2026-06-24,"Sitelinks, Video, Related searches, AI overview",commercial,Organic
heart touching shayari in english,46,46,1900,10,0.00,https://englishshyari.com/,0,0,0.00,0.33,112,"79, 100, 100, 100, 79, 100, 100, 79, 67, 67, 54, 54",2026-07-12,"Image pack, Sitelinks, Reviews, Video, Video Carousel, Related searches",informational,Organic
funny sad shayari in english,46,46,2900,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,81,"1, 4, 20, 29, 36, 36, 55, 67, 67, 67, 100, 100",2026-06-28,"Image pack, Sitelinks, Reviews, Video, Related searches, AI overview",informational,Organic
sad shayari english hindi,15,15,260,10,0.00,https://englishshyari.com/,0,0,0.00,0.33,108,"100, 82, 82, 82, 67, 82, 82, 67, 54, 54, 54, 54",2026-08-01,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
emotional shayari english,55,55,390,4,0.00,https://englishshyari.com/,0,0,0.00,0,105,"100, 100, 82, 82, 100, 100, 82, 100, 82, 82, 100, 82",2026-07-04,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
yaad quotes in english,27,27,320,10,0.00,https://englishshyari.com/,0,0,0.00,0.33,101,"54, 67, 54, 67, 67, 100, 82, 67, 82, 100, 100, 82",2026-07-27,"Sitelinks, Reviews, Video, Image, People also ask, Related searches, AI overview","commercial, informational",Organic
shayari in hindi written in english,24,24,320,16,0.00,https://englishshyari.com/,0,0,0.00,0.33,105,"82, 67, 82, 82, 67, 100, 100, 82, 67, 67, 67, 82",2026-06-24,"Sitelinks, Video, People also ask, Related searches, AI overview","commercial, informational",Organic
bad boy shayari in english,19,19,320,6,0.00,https://englishshyari.com/,0,0,0.00,0,112,"44, 44, 44, 67, 81, 67, 67, 100, 67, 81, 100, 100",2026-07-10,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
angreji mein shayari,12,12,140,11,0.00,https://englishshyari.com/,0,0,0.00,0.33,117,"81, 81, 100, 67, 52, 100, 81, 52, 67, 67, 52, 67",2026-08-11,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches",informational,Organic
tanhai shayari in english,26,26,110,5,0.00,https://englishshyari.com/,0,0,0.00,0.33,91,"100, 44, 100, 44, 3, 10, 10, 13, 3, 3, 3, 3",2026-08-03,"Image pack, Reviews, Video, Image, Related searches",informational,Organic
fb status hindi in english,39,39,720,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,96,"0, 2, 9, 13, 16, 13, 20, 20, 20, 30, 100, 100",2026-07-07,"Sitelinks, Reviews, Video, Related searches, AI overview",informational,Organic
what we say shayari in english,49,49,170,18,0.00,https://englishshyari.com/,0,0,0.00,0.33,109,"54, 65, 100, 65, 65, 54, 65, 65, 54, 54, 42, 54",2026-07-13,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
move on shayari in english,51,51,390,23,0.00,https://englishshyari.com/,0,0,0.00,0.33,98,"100, 100, 81, 81, 81, 100, 81, 100, 67, 67, 67, 54",2026-07-05,"Image pack, Video, People also ask, Related searches, AI overview",informational,Organic
izzat shayari in english,52,52,110,20,0.00,https://englishshyari.com/,0,0,0.00,0.33,104,"53, 53, 82, 100, 82, 65, 53, 100, 65, 82, 24, 24",2026-07-19,"Image pack, Video, Image, Related searches",informational,Organic
feelings shayari in english,49,49,260,8,0.00,https://englishshyari.com/,0,0,0.00,0.01,103,"100, 100, 100, 82, 82, 67, 82, 82, 44, 54, 54, 44",2026-07-09,"Image pack, Sitelinks, Video, Ads bottom, Related searches, Ads middle","commercial, informational",Organic
feelings shayari in english,51,51,260,8,0.00,https://englishshyari.com/,0,0,0.00,0.01,103,"100, 100, 100, 82, 82, 67, 82, 82, 44, 54, 54, 44",2026-07-09,"Image pack, Sitelinks, Video, Ads bottom, Related searches, Ads middle","commercial, informational",Organic
sad shayari in english hindi,19,19,480,4,0.00,https://englishshyari.com/,0,0,0.00,0.33,108,"82, 100, 82, 67, 55, 67, 55, 36, 36, 30, 30, 30",2026-08-05,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
mobile shayari in english,51,51,1900,24,0.00,https://englishshyari.com/,0,0,0.00,0.33,94,"1, 3, 13, 19, 19, 24, 24, 35, 35, 44, 81, 100",2026-07-14,"Image pack, Video, People also ask, Related searches, AI overview",informational,Organic
sad shayari hindi english translation,48,48,390,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,104,"1, 4, 14, 26, 32, 39, 39, 48, 48, 72, 100, 72",2026-07-12,"Sitelinks, Video, Related searches, AI overview","commercial, informational",Organic
ehsaas shayari in english,44,44,1300,23,0.00,https://englishshyari.com/,0,0,0.00,0.33,88,"3, 11, 42, 79, 79, 79, 100, 100, 100, 79, 0, 0",2026-06-30,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
english to hindi sad status,45,45,590,9,0.00,https://englishshyari.com/,0,0,0.00,0.33,111,"1, 2, 6, 11, 21, 31, 31, 38, 31, 46, 84, 100",2026-07-07,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
shayari word in english,12,12,260,28,0.00,https://englishshyari.com/,0,0,0.00,0.33,121,"81, 100, 81, 66, 81, 81, 100, 100, 81, 81, 100, 66",2026-08-08,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
hindi sher shayari in english,13,13,260,16,0.00,https://englishshyari.com/hindi-shayari-in-english/,0,0,0.00,0.33,125,"5, 15, 66, 44, 54, 54, 66, 81, 100, 2, 2, 2",2026-08-11,"Image pack, Sitelinks, Video, Video Carousel, Related searches",informational,Organic
hindi sher shayari in english,25,25,260,16,0.00,https://englishshyari.com/,0,0,0.00,0.33,125,"5, 15, 66, 44, 54, 54, 66, 81, 100, 2, 2, 2",2026-08-11,"Image pack, Sitelinks, Video, Video Carousel, Related searches",informational,Organic
bad time shayari in english,15,15,170,4,0.00,https://englishshyari.com/,0,0,0.00,0.33,106,"81, 67, 52, 43, 67, 100, 81, 100, 81, 81, 100, 100",2026-08-13,"Image pack, Sitelinks, Reviews, Video, Related searches, AI overview",informational,Organic
matlabi log shayari english,49,49,110,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,115,"65, 53, 53, 53, 53, 82, 65, 53, 100, 65, 65, 82",2026-06-25,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
matlabi log shayari english,50,50,110,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,115,"65, 53, 53, 53, 53, 82, 65, 53, 100, 65, 65, 82",2026-06-25,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
american shayari,11,11,110,28,0.00,https://englishshyari.com/,0,0,0.00,0.33,116,"41, 65, 53, 53, 82, 82, 100, 65, 100, 53, 53, 53",2026-07-26,"Reviews, Video, Video Carousel, People also ask, AI overview",informational,Organic
sun pagli status english,41,41,210,4,0.00,https://englishshyari.com/,0,0,0.00,0.33,44,"1, 3, 10, 15, 15, 15, 19, 29, 24, 36, 82, 100",2026-07-02,"Sitelinks, Video, Related searches, AI overview",informational,Organic
good shayari in english,51,51,590,7,0.00,https://englishshyari.com/,0,0,0.00,0,115,"82, 82, 82, 82, 100, 100, 100, 100, 82, 82, 82, 67",2026-06-21,"Image pack, Sitelinks, Video, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
shayari in english word,40,40,590,28,0.00,https://englishshyari.com/,0,0,0.00,0.33,112,"82, 82, 100, 100, 82, 82, 100, 100, 82, 82, 29, 29",2026-07-11,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
touching shayari in english,14,46,260,6,0.00,https://englishshyari.com/,0,0,0.00,0.33,98,"6, 15, 54, 44, 35, 29, 44, 44, 54, 100, 100, 81",2026-08-19,"Sitelinks, Video, People also ask, Related searches, AI overview",commercial,Organic
mulakat shayari in english,25,25,110,11,0.00,https://englishshyari.com/,0,0,0.00,0.33,96,"19, 54, 54, 54, 54, 54, 42, 54, 100, 15, 19, 8",2026-07-30,"Sitelinks, Reviews, Video, Image, People also ask, Related searches, AI overview",informational,Organic
shayari in english life,49,49,140,16,0.00,https://englishshyari.com/,0,0,0.00,0.33,106,"100, 82, 82, 82, 53, 82, 100, 100, 65, 65, 82, 65",2026-07-09,"Sitelinks, Video, People also ask, Related searches","commercial, informational",Organic
shayari in english life,51,51,140,16,0.00,https://englishshyari.com/,0,0,0.00,0.33,106,"100, 82, 82, 82, 53, 82, 100, 100, 65, 65, 82, 65",2026-07-09,"Sitelinks, Video, People also ask, Related searches","commercial, informational",Organic
shayari on khushi in english,60,60,1300,7,0.00,https://englishshyari.com/,0,0,0.00,0.33,89,"1, 2, 13, 20, 24, 28, 28, 24, 28, 36, 100, 100",2026-07-19,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
shayari copy paste english,14,14,140,14,0.00,https://englishshyari.com/,0,0,0.00,0.33,99,"43, 33, 33, 52, 43, 67, 100, 81, 100, 81, 81, 100",2026-08-13,"Video, Related searches, AI overview",commercial,Organic
sad shayari in english for life,42,42,1600,10,0.00,https://englishshyari.com/,0,0,0.00,0.33,106,"84, 84, 68, 68, 68, 100, 100, 84, 84, 84, 68, 53",2026-06-21,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
dil shayari in english,20,20,110,2,0.00,https://englishshyari.com/,0,0,0.00,0.33,102,"24, 43, 52, 43, 43, 52, 67, 81, 100, 33, 33, 33",2026-07-29,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
mood off shayari in english,29,29,720,4,0.00,https://englishshyari.com/,0,0,0.00,0.33,112,"100, 81, 81, 62, 45, 45, 45, 45, 37, 20, 16, 16",2026-08-18,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
i hate love shayari in english,10,10,140,14,0.00,https://englishshyari.com/,0,0,0.00,0.33,95,"100, 81, 81, 81, 53, 34, 22, 22, 16, 22, 16, 22",2026-07-10,"Image pack, Video, People also ask, Related searches, AI overview",informational,Organic
rhyming shayari in english,16,16,320,20,0.00,https://englishshyari.com/,0,0,0.00,0.33,827000,"6, 8, 12, 16, 16, 19, 16, 24, 30, 100, 82, 82",2026-08-18,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
rhyming shayari in english,23,23,320,20,0.00,https://englishshyari.com/,0,0,0.00,0.33,827000,"6, 8, 12, 16, 16, 19, 16, 24, 30, 100, 82, 82",2026-08-18,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
happy moment shayari in english,61,61,170,3,0.00,https://englishshyari.com/,0,0,0.00,0,91,"33, 100, 81, 100, 81, 81, 100, 100, 67, 81, 67, 67",2026-06-29,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
feeling sorry shayari in english,73,73,210,2,0.00,https://englishshyari.com/,0,0,0.00,0.33,117,"100, 81, 81, 81, 53, 53, 81, 81, 66, 81, 66, 53",2026-06-24,"Image pack, Sitelinks, Reviews, Video, Image, Related searches, AI overview",commercial,Organic
shayari for boy in english,25,0,170,16,0.00,https://englishshyari.com/english-shayari-for-boys/,0,0,0.00,0,109,"67, 100, 81, 81, 67, 81, 81, 81, 67, 67, 81, 52",2026-08-20,"Sitelinks, Video, People also ask, Related searches, AI overview",commercial,Organic
shayari emotional in english,51,51,110,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,110,"81, 100, 100, 81, 67, 43, 52, 24, 24, 19, 10, 14",2026-07-12,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
meri feeling ko samjho in english,32,32,170,23,0.00,https://englishshyari.com/,0,0,0.00,0.33,0,"81, 67, 100, 81, 81, 100, 100, 100, 67, 67, 67, 43",2026-07-08,"Instant answer, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
english mein sher shayari,47,47,110,10,0.00,https://englishshyari.com/,0,0,0.00,0.33,112,"79, 100, 100, 79, 64, 50, 64, 79, 79, 64, 50, 50",2026-07-08,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
best sad shayari in english,17,17,320,13,0.00,https://englishshyari.com/,0,0,0.00,0.33,90,"67, 67, 54, 67, 82, 82, 100, 82, 82, 82, 67, 67",2026-08-08,"Image pack, Sitelinks, Video, Related searches, AI overview",commercial,Organic
aukat shayari english,50,50,210,6,0.00,https://englishshyari.com/,0,0,0.00,0.33,95,"8, 10, 29, 54, 54, 54, 67, 81, 67, 100, 6, 8",2026-07-10,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches",informational,Organic
shayari in hindi english,3,3,1300,6,0.40,https://englishshyari.com/,0,0,0.00,0.33,131,"100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100",2026-06-21,"Image pack, Sitelinks, Video, Image, Related searches, AI overview",informational,AI overview
shero shayari in english,28,28,720,23,0.00,https://englishshyari.com/,0,0,0.00,0,109,"82, 67, 82, 67, 82, 82, 100, 82, 82, 82, 67, 82",2026-08-05,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
heart shayari in english,20,20,260,22,0.00,https://englishshyari.com/,0,0,0.00,0.33,100,"100, 100, 81, 81, 81, 81, 81, 81, 81, 81, 81, 66",2026-08-01,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
zindagi shayari in english images,51,51,140,17,0.00,https://englishshyari.com/,0,0,0.00,0.33,68,"3, 3, 28, 54, 23, 28, 18, 23, 23, 28, 100, 100",2026-07-06,"Video, People also ask, Related searches",informational,Organic
best hindi shayari in english translation,23,23,590,19,0.00,https://englishshyari.com/hindi-shayari-in-english/,0,0,0.00,0.33,112,"1, 2, 9, 14, 14, 17, 31, 38, 25, 38, 100, 100",2026-07-17,"Sitelinks, Video, Related searches",commercial,Organic
khushi ki shayari english,30,30,140,7,0.00,https://englishshyari.com/,0,0,0.00,0.33,85,"19, 54, 65, 100, 65, 81, 81, 81, 81, 4, 8, 8",2026-07-30,"Image pack, Sitelinks, Reviews, Image, People also ask, Related searches, AI overview",informational,Organic
top shayari in english,17,17,170,9,0.00,https://englishshyari.com/,0,0,0.00,0.33,110,"35, 35, 42, 42, 54, 65, 81, 81, 100, 81, 81, 81",2026-08-01,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",commercial,Organic
top shayari in english,19,19,170,9,0.00,https://englishshyari.com/,0,0,0.00,0.33,110,"35, 35, 42, 42, 54, 65, 81, 81, 100, 81, 81, 81",2026-08-01,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",commercial,Organic
hindi shayari english mein,18,18,480,10,0.00,https://englishshyari.com/,0,0,0.00,0.33,128,"54, 67, 82, 82, 100, 100, 100, 82, 100, 29, 29, 29",2026-07-30,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Organic
hindi shayari english mein,19,19,480,10,0.00,https://englishshyari.com/,0,0,0.00,0.33,128,"54, 67, 82, 82, 100, 100, 100, 82, 100, 29, 29, 29",2026-07-30,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Organic
sad shayari in english for girlfriend,21,21,140,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,107,"27, 27, 42, 35, 35, 35, 42, 65, 42, 65, 100, 81",2026-07-28,"Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
sad shayari in english for girlfriend,47,47,140,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,107,"27, 27, 42, 35, 35, 35, 42, 65, 42, 65, 100, 81",2026-07-28,"Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
mood off shayari english,29,61,480,4,0.00,https://englishshyari.com/,0,0,0.00,0.33,123,"36, 30, 24, 24, 44, 44, 55, 55, 67, 82, 100, 100",2026-08-20,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
hindi shayari english version,24,24,320,15,0.00,https://englishshyari.com/hindi-shayari-in-english/,0,0,0.00,0.33,65,"1, 3, 17, 26, 26, 26, 72, 100, 48, 59, 1, 1",2026-07-07,"Sitelinks, Reviews, Video, Related searches",commercial,Organic
emotional shayari in english,46,46,2400,5,0.00,https://englishshyari.com/,0,0,0.00,0.33,118,"83, 100, 83, 83, 83, 83, 83, 83, 66, 83, 66, 66",2026-07-18,"Image pack, Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
sher shayari english mein,50,50,260,15,0.00,https://englishshyari.com/,0,0,0.00,0.33,108,"66, 66, 81, 66, 66, 66, 81, 100, 100, 81, 100, 100",2026-07-03,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
shayari heart touching in english,41,41,110,10,0.00,https://englishshyari.com/,0,0,0.00,0.33,100,"100, 100, 100, 100, 82, 53, 53, 41, 41, 18, 18, 12",2026-07-08,"Image pack, Sitelinks, Video, Ads bottom, Video Carousel, Related searches, Ads middle",informational,Organic
kismat shayari in english,15,15,260,5,0.00,https://englishshyari.com/,0,0,0.00,0.33,95,"100, 81, 81, 54, 44, 36, 24, 19, 15, 15, 12, 8",2026-08-07,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
struggle shayari in english,40,40,320,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,99,"100, 100, 82, 82, 67, 100, 82, 82, 67, 54, 54, 54",2026-06-23,"Image pack, Sitelinks, Video, Related searches",informational,Organic
sher shayari english,62,62,880,19,0.00,https://englishshyari.com/,0,0,0.00,0,111,"100, 100, 100, 100, 100, 82, 82, 100, 82, 82, 67, 100",2026-06-26,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
english 2 line shayari,42,42,260,8,0.00,https://englishshyari.com/,0,0,0.00,0.33,106,"100, 100, 100, 100, 100, 100, 100, 100, 81, 100, 100, 100",2026-06-22,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
english ma shayari,17,17,110,18,0.00,https://englishshyari.com/,0,0,0.00,0.33,120,"53, 65, 82, 82, 82, 100, 82, 65, 100, 41, 41, 24",2026-07-29,"Image pack, Sitelinks, Video, Ads top, People also ask, Related searches",informational,Organic
shair in english,23,23,140,25,0.00,https://englishshyari.com/,0,0,0.00,0.33,131,"82, 65, 100, 100, 82, 100, 100, 65, 65, 82, 65, 53",2026-07-28,"Video, People also ask, Related searches, AI overview",informational,Organic
shayari in english to hindi,10,10,170,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,96,"81, 67, 100, 81, 81, 67, 100, 100, 81, 67, 33, 52",2026-07-07,"Image pack, Sitelinks, Reviews, Video, Image, Related searches, AI overview",informational,Organic
2 line heart touching shayari in english,39,39,590,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,86,"16, 25, 20, 25, 45, 68, 55, 55, 55, 55, 77, 100",2026-07-11,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
heart touching english shayari,35,35,140,3,0.00,https://englishshyari.com/,0,0,0.00,0,112,"82, 82, 65, 100, 100, 65, 65, 82, 65, 82, 82, 100",2026-07-19,"Image pack, Sitelinks, Reviews, Video, Related searches",informational,Organic
